"","fold1","fold2","fold3","fold4"
"58",0.207124066860867,NA,NA,NA
"59",NA,NA,NA,0.333651304293077
"60",NA,0.169489826456314,NA,NA
"61",NA,NA,NA,0.583921028125172
"62",0.421506671055822,NA,NA,NA
"63",0.0796253228567145,NA,NA,NA
"64",NA,NA,NA,0.783516793362334
"65",NA,NA,0.312230696319933,NA
"66",0.0112706940438496,NA,NA,NA
"67",0.102769837251042,NA,NA,NA
"68",NA,NA,NA,0.764487334626466
"69",NA,0.286713286713301,NA,NA
"70",NA,NA,NA,0.0967165911422155
"71",NA,NA,NA,0.183845267684856
"72",0.753511245105342,NA,NA,NA
"73",0.0982560825476325,NA,NA,NA
"74",NA,0.0141931594495136,NA,NA
"75",NA,NA,0.534341008027386,NA
"76",NA,NA,0.107082734240795,NA
"77",0.235829579974446,NA,NA,NA
"78",NA,0.0248595671298069,NA,NA
"79",NA,0.0385559289594477,NA,NA
"80",NA,NA,0.115103983699897,NA
"81",NA,NA,0.0583264161908496,NA
"82",0.595497958993655,NA,NA,NA
"83",0.179636427206385,NA,NA,NA
"84",NA,0.0104921198001832,NA,NA
"85",NA,0.0242708967718383,NA,NA
"86",NA,NA,0.530785162826657,NA
"87",NA,NA,0.525835660991838,NA
"88",NA,NA,0.185765803554786,NA
"89",NA,NA,0.5388777289682,NA
"90",NA,0.524484569044129,NA,NA
"91",NA,NA,NA,0.202374803390561
"92",NA,NA,0.0726837407924144,NA
"93",NA,0.404312149419545,NA,NA
"94",NA,0.0473456414611902,NA,NA
"95",NA,0.00666311581623308,NA,NA
"96",NA,NA,NA,0.550816693228355
"97",0.0182268047473716,NA,NA,NA
"98",NA,NA,0.842950542262875,NA
"99",NA,0.00850874294435221,NA,NA
"100",NA,0.0802496142231076,NA,NA
"101",NA,NA,0.171936672553497,NA
"102",NA,0.286713286713301,NA,NA
"103",0.774752697373167,NA,NA,NA
"104",NA,0.379161909002958,NA,NA
"105",NA,NA,0.24261340319645,NA
"106",NA,0.0713358067529727,NA,NA
"107",NA,NA,NA,0.190708178447673
"108",NA,NA,NA,1.14845058725274e-08
"109",NA,NA,0.529970671024774,NA
"110",NA,0.0596777009791097,NA,NA
"111",NA,0.240245430629428,NA,NA
"112",NA,NA,0.214844521334405,NA
"113",NA,0.00891128700166509,NA,NA
"114",NA,NA,0.0682290156600919,NA
"115",NA,NA,NA,0.539232226176408
"116",NA,NA,0.659326026609822,NA
"117",NA,0.140448758696079,NA,NA
"118",NA,NA,0.775874040784228,NA
"119",NA,NA,NA,0.619946833616506
"120",NA,NA,NA,0.0480347371120665
"121",0.0217257816313375,NA,NA,NA
"122",NA,NA,0.111392043905978,NA
"123",NA,NA,NA,0.0929175872026021
"124",NA,NA,0.059132720993523,NA
"125",NA,NA,0.535835813616464,NA
"126",NA,NA,NA,0.254486147992363
"127",NA,NA,0.112177435242161,NA
"128",0.0229972767030662,NA,NA,NA
"129",NA,NA,NA,0.0245654377649051
"130",NA,0.0312251067970691,NA,NA
"131",NA,NA,0.070137237472321,NA
"132",NA,0.025432317673013,NA,NA
"133",NA,NA,0.0710184676963685,NA
"134",NA,0.322646896635493,NA,NA
"135",NA,NA,0.0121472013855522,NA
"136",NA,NA,0.281101386707395,NA
"137",NA,NA,NA,0.65452552981148
"138",NA,NA,NA,0.0284614864393003
"139",NA,0.505434651659101,NA,NA
"140",NA,NA,NA,0.183575006455106
"141",NA,NA,NA,0.073029840645472
"142",0.502719136879236,NA,NA,NA
"143",0.184015649432997,NA,NA,NA
"144",0.0164677579780811,NA,NA,NA
"145",0.348579830578713,NA,NA,NA
"146",NA,NA,NA,0.303982377187638
"147",0.0082369934736109,NA,NA,NA
"148",NA,NA,0.102261128838624,NA
"149",NA,NA,NA,0.566726311626368
"150",NA,NA,0.361807472959776,NA
"151",0.00477644278034583,NA,NA,NA
"152",NA,NA,0.0198120709124245,NA
"153",NA,0.436675467385288,NA,NA
"154",NA,NA,NA,0.728987411222725
"155",0.00528623159246756,NA,NA,NA
"156",0.0120633346578898,NA,NA,NA
"157",NA,0.186693667886883,NA,NA
"158",NA,NA,0.0890013859735628,NA
"159",NA,0.424436266145106,NA,NA
"160",NA,NA,0.0195946565930842,NA
"161",0.494127954051992,NA,NA,NA
"162",NA,NA,0.416295968784117,NA
"163",NA,NA,0.0929444806216072,NA
"164",NA,NA,NA,0.434608972231992
"165",NA,0.0579699939183186,NA,NA
"166",NA,NA,NA,0.687707583282112
"167",NA,NA,NA,0.178765158589587
"168",NA,0.868669211869354,NA,NA
"169",NA,NA,0.0125542189313313,NA
"170",NA,NA,NA,0.0138022232745408
"171",0.197817836607784,NA,NA,NA
"172",NA,NA,NA,0.0958235174508915
"173",0.00443613531656269,NA,NA,NA
"174",NA,NA,0.0329326825830931,NA
"175",0.0252605054674255,NA,NA,NA
"176",NA,NA,NA,0.374955691480876
"177",NA,NA,NA,0.0666664129125443
"178",NA,0.161792991113565,NA,NA
"179",NA,NA,0.45348837209302,NA
"180",NA,NA,NA,0.0845386353753437
"181",NA,NA,NA,0.00786821830230076
"182",NA,NA,NA,0.0476688425810966
"183",0.0321915217397917,NA,NA,NA
"184",NA,NA,0.0298703313555651,NA
"185",NA,0.0673543718989779,NA,NA
"186",NA,0.351312230311266,NA,NA
"187",0.708885983323247,NA,NA,NA
"188",0.215556101261663,NA,NA,NA
"189",NA,NA,0.272377554495979,NA
"190",NA,0.0104451977137348,NA,NA
"191",NA,NA,0.0251003044889615,NA
"192",NA,NA,NA,0.0361199160859724
"193",NA,0.0484325828057213,NA,NA
"194",0.0623569210611033,NA,NA,NA
"195",NA,NA,NA,0.27632117079674
"196",0.163577939783527,NA,NA,NA
"197",NA,NA,NA,0.0958235174508915
"198",NA,NA,0.0295834416123592,NA
"199",NA,NA,NA,0.142458869604429
"200",0.229021869898368,NA,NA,NA
"201",NA,NA,0.213338512687084,NA
"202",NA,NA,NA,0.14850848385538
"203",0.263671620153727,NA,NA,NA
"204",0.0932310709060347,NA,NA,NA
"205",NA,NA,0.372741299862071,NA
"206",NA,NA,NA,0.697568612918443
"207",0.746467866082519,NA,NA,NA
"208",0.179991154654416,NA,NA,NA
"209",NA,NA,0.408993409445055,NA
"210",NA,0.0779086654431352,NA,NA
"211",NA,NA,NA,0.421873451778169
"212",NA,NA,0.0263101305871711,NA
"213",0.00826508177440837,NA,NA,NA
"214",NA,NA,0.930857012415527,NA
"215",NA,NA,0.876432029667306,NA
"216",0.0344245187186683,NA,NA,NA
"217",NA,NA,0.0365625749859136,NA
"218",NA,0.306448210794512,NA,NA
"219",NA,NA,NA,0.225459127343924
"220",0.0194235644023448,NA,NA,NA
"221",0.0461556838193825,NA,NA,NA
"222",0.497942026181486,NA,NA,NA
"223",NA,NA,NA,0.0223021929285468
"224",NA,NA,NA,0.234664366172772
"225",NA,0.15530459727635,NA,NA
"226",NA,NA,NA,0.682500225174955
"227",NA,NA,0.217391304347826,NA
"228",NA,0.045818340202379,NA,NA
"229",NA,NA,NA,0.447466224628258
"230",NA,NA,NA,0.410467475692998
"231",NA,NA,NA,0.034494114282894
"232",NA,NA,NA,0.00821225871131266
"233",NA,NA,0.0127814611225466,NA
"234",0.249600900844142,NA,NA,NA
"235",NA,0.328562980984245,NA,NA
"236",NA,NA,NA,0.128849024173835
"237",NA,0.057340629162402,NA,NA
"238",NA,NA,NA,0.208606136350153
"239",NA,NA,NA,0.0310723265835622
"240",NA,NA,0.246040828323976,NA
"241",NA,0.695884527053101,NA,NA
"242",0.37339579806109,NA,NA,NA
"243",0.134017393870195,NA,NA,NA
"244",0.421506671055822,NA,NA,NA
"245",0.0611091410538904,NA,NA,NA
"246",NA,0.331458165771705,NA,NA
"247",NA,NA,NA,0.147096002800144
"248",NA,0.286713286713301,NA,NA
"249",NA,0.290576796614943,NA,NA
"250",0.317244532121538,NA,NA,NA
"251",NA,0.531580649875953,NA,NA
"252",NA,NA,NA,0.517970816449347
"253",NA,NA,NA,0.0443655743664727
"254",NA,NA,0.359508196086154,NA
"255",0.0263019350733691,NA,NA,NA
"256",0.339752649717749,NA,NA,NA
"257",NA,NA,0.787144662169673,NA
"258",NA,0.194414477430379,NA,NA
"259",NA,0.242558190396261,NA,NA
"260",NA,0.430966439923609,NA,NA
"261",NA,0.0673543718989779,NA,NA
"262",NA,NA,NA,0.147718176626469
"263",NA,NA,0.372152187843005,NA
"264",0.359132571302672,NA,NA,NA
"265",NA,0.917599041154219,NA,NA
"266",NA,0.0201443108721376,NA,NA
"267",NA,NA,NA,0.187828744786464
"268",NA,NA,NA,0.0271496580531691
"269",NA,0.286713286713301,NA,NA
"270",NA,NA,0.434455848651129,NA
"271",NA,NA,0.163214349270793,NA
"272",0.161742187185842,NA,NA,NA
"273",NA,NA,0.141205965683296,NA
"274",NA,NA,NA,0.178780470488611
"275",0.430720355362207,NA,NA,NA
"276",NA,0.192324209607907,NA,NA
"277",NA,0.0385482454963563,NA,NA
"278",NA,0.0102039252654579,NA,NA
"279",0.818696527083213,NA,NA,NA
"280",NA,NA,0.0394127206166037,NA
"281",NA,NA,NA,0.178588391873721
"282",0.0406551672806656,NA,NA,NA
"283",NA,NA,NA,0.0567137472974685
"284",NA,0.384420362385615,NA,NA
"285",NA,NA,0.167661352162503,NA
"286",0.054369657921568,NA,NA,NA
"287",NA,NA,NA,0.00592329119952476
"288",0.00544688637613062,NA,NA,NA
"289",NA,NA,0.79622121989719,NA
"290",NA,0.286713286713301,NA,NA
"291",NA,NA,NA,0.196250767798594
"292",NA,NA,NA,0.453080826195639
"293",NA,NA,0.534341008027386,NA
"294",NA,NA,NA,0.0139118450760499
"295",0.238262308258559,NA,NA,NA
"296",NA,0.00703409862785747,NA,NA
"297",0.173939817421936,NA,NA,NA
"298",NA,0.0149825196492384,NA,NA
"299",NA,NA,NA,0.144352176521478
"300",NA,NA,NA,0.639339344228067
"301",NA,NA,0.15969525333673,NA
"302",NA,NA,0.0254948986642359,NA
"303",NA,NA,NA,0.0616214738511984
"304",NA,NA,NA,0.0436345595555009
"305",NA,NA,0.36528821125411,NA
"306",NA,NA,NA,0.0264188652952624
"307",0.0283514168885636,NA,NA,NA
"308",0.287175553342884,NA,NA,NA
"309",NA,NA,NA,0.0359881839630821
"310",NA,NA,0.0306006195100171,NA
"311",NA,NA,0.272732645154957,NA
"312",NA,0.704849566824213,NA,NA
"313",NA,NA,NA,0.0715489893032599
"314",NA,NA,0.150019537630099,NA
"315",NA,NA,0.329869900534235,NA
"316",0.0237642310082409,NA,NA,NA
"317",NA,NA,NA,0.337579303480431
"318",NA,0.0709278893593867,NA,NA
"319",0.0181453403912796,NA,NA,NA
"320",NA,0.639828311883216,NA,NA
"321",NA,0.0240347390643973,NA,NA
"322",NA,NA,NA,0.0529425290476258
"323",NA,0.911265973380706,NA,NA
"324",0.313497761179817,NA,NA,NA
"325",0.215961824617237,NA,NA,NA
"326",NA,NA,NA,0.643433076237779
"327",0.223757384971928,NA,NA,NA
"328",NA,NA,0.0510832512353755,NA
"329",0.0743089275194235,NA,NA,NA
"330",NA,NA,NA,0.251789550010109
"331",NA,NA,0.337680813638758,NA
"332",NA,NA,NA,0.0365578065981983
"333",NA,NA,NA,0.822845183807603
"334",NA,NA,NA,0.163797618761429
"335",NA,NA,0.211621864289898,NA
"336",0.0542254504272552,NA,NA,NA
"337",NA,NA,NA,0.566726311626368
"338",NA,NA,0.342591636121288,NA
"339",NA,NA,NA,0.214621904065704
"340",0.652541705338055,NA,NA,NA
"341",NA,NA,0.359508196086154,NA
"342",NA,0.819663979985894,NA,NA
"343",0.641870235849942,NA,NA,NA
"344",NA,NA,0.770549933309268,NA
"345",NA,NA,0.359508196086154,NA
"346",NA,NA,0.525835660991838,NA
"347",NA,NA,NA,0.572683054141655
"348",NA,NA,0.013502596024495,NA
"349",NA,NA,0.614546086701038,NA
"350",NA,NA,NA,0.596111491036116
"351",0.831054617916131,NA,NA,NA
"352",0.62721744517099,NA,NA,NA
"353",NA,NA,0.770005330521477,NA
"354",NA,0.146718793862968,NA,NA
"355",NA,NA,0.102261128838624,NA
"356",NA,NA,0.795335762038439,NA
"357",NA,0.283622338142231,NA,NA
"358",NA,0.0979363218165546,NA,NA
"359",0.242419368751715,NA,NA,NA
"360",NA,0.0848467654874487,NA,NA
"361",0.718650228403978,NA,NA,NA
"362",NA,0.0179693376159826,NA,NA
"363",NA,NA,0.0322482055739025,NA
"364",NA,0.16954826161797,NA,NA
"365",0.022891627540092,NA,NA,NA
"366",NA,NA,NA,0.822845183807603
"367",0.110229848118759,NA,NA,NA
"368",NA,NA,NA,0.241851422385827
"369",0.020095372808401,NA,NA,NA
"370",NA,NA,0.219943718669813,NA
"371",0.074795031445863,NA,NA,NA
"372",NA,NA,0.310534568817495,NA
"373",0.004282942862597,NA,NA,NA
"374",NA,NA,NA,0.293294321186911
"375",0.22280445765394,NA,NA,NA
"376",NA,NA,0.0509776800074806,NA
"377",NA,NA,0.798601737436495,NA
"378",NA,NA,0.525835660991838,NA
"379",NA,0.410079200059259,NA,NA
"380",NA,0.462307664312623,NA,NA
"381",NA,NA,0.108119698811397,NA
"382",NA,NA,NA,0.240367763582155
"383",NA,NA,NA,0.708778199884418
"384",NA,NA,0.059132720993523,NA
"385",NA,NA,0.0774566013921505,NA
"386",NA,0.397743312690495,NA,NA
"387",NA,NA,0.030006746802226,NA
"388",NA,NA,NA,0.0594456203103826
"389",NA,NA,NA,0.0148309482230263
"390",0.266792495760384,NA,NA,NA
"391",0.253760559094086,NA,NA,NA
"392",NA,NA,0.0240676112229919,NA
"393",NA,NA,0.837717192946416,NA
"394",NA,NA,NA,0.140544388010505
"395",NA,0.0215849248031943,NA,NA
"396",NA,NA,NA,0.44834441443101
"397",NA,NA,0.238268520442663,NA
"398",NA,0.103478848527369,NA,NA
"399",NA,0.0480797053454396,NA,NA
"400",NA,NA,0.0696418966660311,NA
"401",NA,NA,0.827984228422389,NA
"402",NA,NA,NA,0.447466224628258
"403",0.761264075425966,NA,NA,NA
"404",0.145510740140844,NA,NA,NA
"405",0.614045770917965,NA,NA,NA
"406",NA,0.392587027716816,NA,NA
"407",0.0466420772752666,NA,NA,NA
"408",0.214831811011587,NA,NA,NA
"409",NA,0.493943043445955,NA,NA
"410",NA,NA,NA,0.0662205366318125
"411",NA,NA,NA,0.136588035982545
"412",NA,NA,0.164886348849452,NA
"413",NA,0.463501901639512,NA,NA
"414",NA,0.0673543718989779,NA,NA
"415",NA,NA,NA,0.643433076237779
"416",NA,0.0608665290986972,NA,NA
"417",0.0124931177181709,NA,NA,NA
"418",NA,NA,NA,0.491938764317046
"419",NA,NA,NA,0.534039465169183
"420",0.792852101645428,NA,NA,NA
"421",0.165207226540991,NA,NA,NA
"422",NA,NA,NA,0.0593083293157566
"423",NA,NA,NA,0.19604288775168
"424",0.252700837458903,NA,NA,NA
"425",NA,NA,0.342755568679404,NA
"426",NA,NA,0.317144140089024,NA
"427",NA,NA,NA,0.268904410730169
"428",NA,0.331458165771705,NA,NA
"429",NA,NA,NA,0.0672425833261524
"430",NA,NA,0.0104958791357168,NA
"431",NA,NA,0.0105135315008511,NA
"432",0.0522002068654549,NA,NA,NA
"433",0.0714178166814914,NA,NA,NA
"434",0.206881649942954,NA,NA,NA
"435",0.179489766288801,NA,NA,NA
"436",NA,0.283622338142231,NA,NA
"437",NA,NA,0.0258860562767701,NA
"438",0.00493367482867049,NA,NA,NA
"439",NA,0.195805559100015,NA,NA
"440",NA,NA,0.0569698781665649,NA
"441",NA,NA,0.45348837209302,NA
"442",NA,NA,0.207871384748345,NA
"443",NA,NA,NA,0.386668965683576
"444",NA,NA,0.059132720993523,NA
"445",NA,0.0170220624900665,NA,NA
"446",NA,NA,NA,0.337579303480431
"447",NA,NA,NA,0.110304613662999
"448",NA,NA,NA,0.279382791936964
"449",NA,NA,NA,0.572683054141655
"450",NA,NA,0.189026823059976,NA
"451",NA,0.0691199214602953,NA,NA
"452",NA,0.198274408194892,NA,NA
"453",NA,NA,0.251377030666072,NA
"454",0.0504991656480288,NA,NA,NA
"455",0.456073598042312,NA,NA,NA
"456",NA,NA,NA,0.482070954907552
"457",0.579618845187477,NA,NA,NA
"458",0.748556463086643,NA,NA,NA
"459",NA,NA,NA,0.450722433262024
"460",NA,NA,0.10978225229211,NA
"461",NA,0.35579153607787,NA,NA
"462",0.197604673058741,NA,NA,NA
"463",NA,NA,0.474753973598233,NA
"464",NA,NA,NA,0.490085634667305
"465",NA,NA,0.104246352434837,NA
"466",NA,0.260681406064019,NA,NA
"467",NA,0.848464804166519,NA,NA
"468",NA,NA,NA,0.630579922439056
"469",NA,0.00999808263937433,NA,NA
"470",0.506897869717102,NA,NA,NA
"471",NA,NA,NA,0.0416518218042564
"472",NA,0.117318676622846,NA,NA
"473",NA,NA,0.0241998171259538,NA
"474",NA,NA,0.227576593199097,NA
"475",NA,0.0804796635339407,NA,NA
"476",NA,NA,NA,0.774804683838463
"477",NA,NA,NA,0.017144189490091
"478",NA,0.0276959441238783,NA,NA
"479",NA,0.0320330145735178,NA,NA
"480",0.0290853470546347,NA,NA,NA
"481",NA,NA,NA,0.141581565437835
"482",NA,NA,NA,0.596966221238832
"483",NA,NA,0.525835660991838,NA
"484",NA,NA,0.0087331243162331,NA
"485",NA,NA,0.867914438497275,NA
"486",NA,NA,NA,0.72835930564117
"487",NA,NA,NA,0.186431672640715
"488",NA,NA,NA,0.297305371277338
"489",0.348453822678261,NA,NA,NA
"490",NA,0.246500149194519,NA,NA
"491",0.0280714264677632,NA,NA,NA
"492",0.0273590892677896,NA,NA,NA
"493",NA,NA,NA,0.807128340635854
"494",NA,NA,NA,0.030862400422716
"495",NA,NA,NA,0.155426702777769
"496",NA,NA,0.0254888133748854,NA
"497",NA,0.103209508349849,NA,NA
"498",NA,NA,0.168792367384916,NA
"499",NA,NA,0.222778977146742,NA
"500",0.0192064111996885,NA,NA,NA
"501",NA,NA,0.272732645154957,NA
"502",NA,NA,0.10338864914632,NA
"503",NA,NA,0.422857590992706,NA
"504",NA,NA,0.173503898796854,NA
"505",0.662548703378126,NA,NA,NA
"506",0.00673025990248085,NA,NA,NA
"507",NA,NA,NA,0.64786102795896
"508",NA,NA,NA,0.123587225730364
"509",0.475054671401621,NA,NA,NA
"510",NA,NA,0.683605839220251,NA
"511",NA,NA,NA,0.18937089736184
"512",0.207366693566183,NA,NA,NA
"513",NA,NA,0.888595376054673,NA
"514",NA,NA,0.059132720993523,NA
"515",NA,NA,0.281386552099172,NA
"516",NA,NA,NA,0.11723524248864
"517",NA,NA,0.249129374786456,NA
"518",0.0659854171817723,NA,NA,NA
"519",NA,NA,0.534341008027386,NA
"520",NA,NA,0.85676193163874,NA
"521",0.149839976951277,NA,NA,NA
"522",NA,0.0268183051701553,NA,NA
"523",0.661564687437398,NA,NA,NA
"524",NA,NA,NA,0.0111231212341827
"525",NA,0.022014057824626,NA,NA
"526",NA,NA,0.0947047709085231,NA
"527",0.0192471216782163,NA,NA,NA
"528",0.0603592940606878,NA,NA,NA
"529",0.175857814604565,NA,NA,NA
"530",NA,NA,0.888595376054673,NA
"531",NA,NA,0.00944141431774112,NA
"532",NA,0.2522556596552,NA,NA
"533",NA,NA,0.024648527901536,NA
"534",0.196017268703065,NA,NA,NA
"535",NA,0.471352464401593,NA,NA
"536",0.0437509864701978,NA,NA,NA
"537",NA,NA,0.265647396009897,NA
"538",0.170086258692718,NA,NA,NA
"539",NA,NA,0.50977671228187,NA
"540",NA,NA,NA,0.430000206111723
"541",NA,0.0900824431190482,NA,NA
"542",NA,NA,NA,0.047987044858632
"543",NA,NA,NA,0.527067416777962
"544",NA,0.047834022313437,NA,NA
"545",NA,NA,NA,0.0350582587127832
"546",NA,NA,NA,0.217693887459225
"547",NA,NA,0.129880981590822,NA
"548",NA,NA,NA,0.00427510997249235
"549",NA,NA,0.359508196086154,NA
"550",NA,NA,NA,0.0449006620647978
"551",NA,NA,0.45348837209302,NA
"552",NA,NA,0.214521880694386,NA
"553",NA,NA,0.0262279443659712,NA
"554",NA,0.201847819129188,NA,NA
"555",0.134220872261192,NA,NA,NA
"556",NA,NA,NA,0.121404646029716
"557",NA,NA,NA,0.193561007145202
"558",NA,NA,0.013502596024495,NA
"559",NA,NA,0.0212930481856652,NA
"560",NA,0.524484569044129,NA,NA
"561",NA,NA,NA,0.02954207847969
"562",NA,NA,NA,0.191974006932614
"563",0.713421929866569,NA,NA,NA
"564",0.856500307394181,NA,NA,NA
"565",NA,0.0673543718989779,NA,NA
"566",NA,NA,NA,0.0168950767228228
"567",0.204308975836186,NA,NA,NA
"568",0.00805234510050846,NA,NA,NA
"569",NA,0.619633528460407,NA,NA
"570",NA,NA,0.388268533982292,NA
"571",NA,NA,NA,0.0507840076258274
"572",0.0321680254291522,NA,NA,NA
"573",NA,0.0603180167665405,NA,NA
"574",0.621388339254201,NA,NA,NA
"575",NA,NA,0.217391304347826,NA
"576",NA,0.401604444502592,NA,NA
"577",NA,NA,NA,0.0929949434605834
"578",0.153770998744259,NA,NA,NA
"579",NA,NA,NA,0.148858836547229
"580",NA,0.286713286713301,NA,NA
"581",NA,NA,0.0373895708288244,NA
"582",NA,NA,0.145434107699358,NA
"583",0.0200412718577549,NA,NA,NA
"584",NA,NA,0.596412463136627,NA
"585",NA,NA,NA,0.0208328537051017
"586",NA,NA,NA,0.107718629289592
"587",NA,NA,0.775874040784228,NA
"588",0.307274967836175,NA,NA,NA
"589",NA,NA,NA,0.119754682871412
"590",NA,0.286713286713301,NA,NA
"591",NA,0.0609652865602073,NA,NA
"592",NA,0.119007510031431,NA,NA
"593",NA,0.0236132624550954,NA,NA
"594",NA,0.140129616270113,NA,NA
"595",NA,0.286713286713301,NA,NA
"596",NA,NA,0.0967533850410759,NA
"597",0.243979828000809,NA,NA,NA
"598",NA,NA,0.606332742286849,NA
"599",NA,0.0324174059863865,NA,NA
"600",0.303923363337402,NA,NA,NA
"601",NA,NA,0.7403814436364,NA
"602",0.73684958848998,NA,NA,NA
"603",NA,NA,NA,0.391851549923118
"604",NA,0.0758271323120719,NA,NA
"605",0.0169497796091589,NA,NA,NA
"606",NA,0.0579699939183186,NA,NA
"607",0.823523204860881,NA,NA,NA
"608",NA,0.224129889656521,NA,NA
"609",0.475168642477716,NA,NA,NA
"610",NA,NA,0.0509523375941208,NA
"611",NA,0.0208176402858771,NA,NA
"612",NA,NA,NA,0.073029840645472
"613",NA,NA,NA,0.0238694605080173
"614",NA,NA,0.534341008027386,NA
"615",NA,NA,0.534341008027386,NA
"616",NA,NA,0.775874040784228,NA
"617",0.157690124391347,NA,NA,NA
"618",NA,NA,0.0151041933805737,NA
"619",0.49227647623672,NA,NA,NA
"620",NA,0.669653727981111,NA,NA
"621",NA,0.230332794025346,NA,NA
"622",NA,0.0661694136618548,NA,NA
"623",0.465622852290779,NA,NA,NA
"624",NA,0.0400660157553972,NA,NA
"625",0.524261157173983,NA,NA,NA
"626",NA,NA,NA,0.0162964788796621
"627",NA,0.0959517882432701,NA,NA
"628",NA,0.192204289054589,NA,NA
"629",NA,NA,0.252476526213864,NA
"630",NA,0.704849566824213,NA,NA
"631",NA,NA,NA,0.0129050082509838
"632",NA,NA,NA,0.0420510490952189
"633",NA,NA,0.271037243581436,NA
"634",0.630863054657133,NA,NA,NA
"635",NA,0.162743541947759,NA,NA
"636",0.215407941739464,NA,NA,NA
"637",0.113495508479098,NA,NA,NA
"638",NA,0.396949024310312,NA,NA
"639",NA,NA,NA,0.0573117669655614
"640",NA,0.126790226312232,NA,NA
"641",0.0125195701844119,NA,NA,NA
"642",NA,NA,NA,0.0217183171103003
"643",0.695883917519698,NA,NA,NA
"644",0.218222512016115,NA,NA,NA
"645",0.514418707698577,NA,NA,NA
"646",0.00587592597068728,NA,NA,NA
"647",NA,NA,0.059132720993523,NA
"648",NA,NA,NA,0.868839254481375
"649",0.0137660930648473,NA,NA,NA
"650",NA,NA,0.223260824691291,NA
"651",NA,NA,0.0198120709124245,NA
"652",0.0187737849314724,NA,NA,NA
"653",NA,NA,0.3191503730573,NA
"654",NA,NA,NA,0.0705569896425779
"655",NA,0.0134497174706148,NA,NA
"656",NA,0.691673946756187,NA,NA
"657",0.0138049950204449,NA,NA,NA
"658",0.347898704751332,NA,NA,NA
"659",NA,0.00597627492982664,NA,NA
"660",NA,NA,NA,0.0618096937835997
"661",NA,NA,0.45348837209302,NA
"662",NA,NA,0.0124934809199255,NA
"663",NA,NA,0.525835660991838,NA
"664",NA,NA,0.268478835263616,NA
"665",NA,0.0883676576392716,NA,NA
"666",NA,NA,0.026580345097182,NA
"667",NA,NA,0.091537853851771,NA
"668",NA,NA,0.94233763673173,NA
"669",NA,NA,0.161888329916446,NA
"670",NA,0.0955527472246395,NA,NA
"671",NA,NA,0.298730061934272,NA
"672",NA,0.0107791349902711,NA,NA
"673",0.201625847973292,NA,NA,NA
"674",0.166643332510303,NA,NA,NA
"675",0.081710003631709,NA,NA,NA
"676",NA,0.283622338142231,NA,NA
"677",0.689107190761732,NA,NA,NA
"678",0.712518128714819,NA,NA,NA
"679",NA,NA,NA,0.0283373411531017
"680",0.33613885297378,NA,NA,NA
"681",NA,0.034655782991796,NA,NA
"682",0.667786202812151,NA,NA,NA
"683",NA,NA,NA,0.214559210402873
"684",NA,NA,NA,0.0166853839975827
"685",0.0655369721245546,NA,NA,NA
"686",0.0230038068658752,NA,NA,NA
